3	50
3	28
3	5
3	52
3	81
3	35
3	17
3	79
3	18
3	37
3	1
3	51
3	87
3	73
3	71
3	84
3	54
3	29
3	6
3	74
3	55
3	68
3	38
3	80
3	16
3	72
3	40
3	41
13	50
13	28
13	31
13	5
13	52
13	49
13	35
13	15
13	17
13	66
13	79
13	18
13	37
13	1
13	51
13	87
13	75
13	73
13	71
13	54
13	29
13	39
13	6
13	55
13	68
13	38
13	80
13	16
13	72
13	2
50	28
50	5
50	52
50	81
50	49
50	35
50	15
50	17
50	79
50	18
50	37
50	1
50	51
50	87
50	73
50	71
50	84
50	54
50	29
50	6
50	74
50	55
50	68
50	38
50	80
50	16
50	72
50	40
28	31
28	5
28	52
28	49
28	35
28	15
28	17
28	66
28	79
28	18
28	37
28	1
28	51
28	87
28	73
28	71
28	84
28	54
28	29
28	6
28	74
28	55
28	68
28	38
28	80
28	16
28	72
31	49
31	15
31	66
31	79
31	87
31	29
31	80
31	2
5	49
5	35
5	15
5	17
5	66
5	79
5	18
5	37
5	1
5	51
5	87
5	75
5	73
5	71
5	84
5	54
5	29
5	6
5	74
5	55
5	68
5	38
5	80
5	16
5	72
5	2
52	49
52	35
52	15
52	17
52	66
52	18
52	37
52	1
52	51
52	87
52	73
52	71
52	84
52	54
52	29
52	6
52	74
52	55
52	68
52	80
52	16
52	72
81	35
81	18
81	37
81	1
81	51
81	73
81	71
81	84
81	74
81	16
81	72
81	40
81	41
49	15
49	17
49	66
49	79
49	18
49	37
49	1
49	51
49	87
49	75
49	54
49	29
49	6
49	55
49	68
49	38
49	80
49	72
49	2
35	17
35	18
35	37
35	1
35	51
35	87
35	73
35	71
35	84
35	54
35	29
35	6
35	74
35	55
35	68
35	80
35	16
35	72
35	40
15	17
15	66
15	79
15	18
15	37
15	1
15	51
15	87
15	73
15	71
15	84
15	54
15	29
15	39
15	6
15	74
15	55
15	68
15	38
15	80
15	16
15	72
15	2
17	66
17	79
17	18
17	37
17	1
17	87
17	75
17	73
17	71
17	84
17	54
17	29
17	6
17	74
17	55
17	68
17	38
17	80
17	16
17	72
17	40
66	79
66	18
66	37
66	1
66	51
66	75
66	54
66	29
66	39
66	6
66	55
66	68
66	38
66	80
66	16
66	72
66	2
79	18
79	37
79	51
79	87
79	75
79	73
79	54
79	6
79	55
79	68
79	38
79	80
79	16
79	72
79	2
18	37
18	1
18	51
18	87
18	73
18	71
18	84
18	54
18	29
18	6
18	74
18	55
18	68
18	38
18	80
18	16
18	72
18	40
37	1
37	51
37	87
37	73
37	71
37	84
37	54
37	29
37	6
37	74
37	55
37	68
37	38
37	80
37	16
37	72
37	2
37	40
1	87
1	73
1	71
1	84
1	54
1	29
1	6
1	74
1	55
1	68
1	38
1	80
1	16
1	72
1	40
51	87
51	73
51	71
51	84
51	54
51	29
51	6
51	74
51	55
51	38
51	80
51	16
51	72
51	2
51	41
87	73
87	71
87	84
87	54
87	29
87	6
87	74
87	55
87	38
87	80
87	16
87	72
87	40
75	2
73	71
73	84
73	54
73	6
73	74
73	55
73	68
73	38
73	80
73	16
73	72
73	40
73	41
71	84
71	54
71	29
71	6
71	74
71	55
71	68
71	38
71	80
71	16
71	72
71	40
71	41
84	54
84	29
84	6
84	74
84	55
84	68
84	38
84	80
84	16
84	72
84	40
84	41
54	29
54	6
54	74
54	55
54	68
54	38
54	80
54	16
54	72
29	6
29	74
29	55
29	68
29	38
29	80
29	16
29	72
29	2
39	2
6	74
6	55
6	68
6	38
6	80
6	16
6	72
6	2
6	40
74	55
74	68
74	38
74	80
74	16
74	72
74	40
74	41
55	68
55	38
55	80
55	16
55	72
55	2
55	40
68	38
68	80
68	16
68	72
68	2
38	80
38	16
38	72
38	2
80	16
80	72
80	2
80	40
16	72
16	40
16	41
72	40
40	41
11	25
11	77
11	21
11	14
11	48
11	26
11	58
11	33
11	83
11	78
11	30
11	82
11	46
11	86
11	12
11	9
11	67
11	47
11	44
11	64
11	10
11	65
11	27
11	36
11	8
11	76
11	53
11	88
11	23
11	32
11	59
19	56
19	42
19	7
19	43
4	24
4	25
4	77
4	21
4	14
4	48
4	26
4	58
4	83
4	20
4	78
4	30
4	60
4	82
4	46
4	12
4	62
4	9
4	67
4	47
4	44
4	64
4	10
4	61
4	65
4	27
4	36
4	8
4	76
4	63
4	53
4	88
4	23
4	59
24	34
24	25
24	21
24	48
24	26
24	58
24	83
24	20
24	30
24	60
24	82
24	46
24	86
24	69
24	62
24	9
24	67
24	70
24	44
24	64
24	61
24	27
24	36
24	8
24	76
24	63
24	88
24	23
24	59
34	56
34	20
34	42
34	7
34	82
34	86
34	69
34	62
34	43
25	77
25	21
25	14
25	48
25	26
25	58
25	33
25	83
25	20
25	78
25	30
25	82
25	46
25	86
25	12
25	62
25	9
25	67
25	47
25	44
25	64
25	10
25	61
25	65
25	27
25	36
25	8
25	76
25	63
25	53
25	88
25	23
25	32
25	59
77	21
77	14
77	48
77	26
77	58
77	33
77	83
77	20
77	78
77	30
77	60
77	82
77	46
77	86
77	12
77	62
77	9
77	67
77	47
77	44
77	64
77	10
77	61
77	65
77	27
77	36
77	8
77	76
77	63
77	53
77	88
77	23
77	32
77	59
21	14
21	48
21	26
21	58
21	33
21	83
21	20
21	78
21	30
21	60
21	82
21	46
21	86
21	12
21	62
21	9
21	67
21	47
21	44
21	64
21	10
21	61
21	65
21	27
21	36
21	8
21	76
21	63
21	53
21	88
21	23
21	32
21	59
14	48
14	26
14	58
14	33
14	83
14	78
14	30
14	60
14	46
14	12
14	9
14	67
14	47
14	44
14	64
14	10
14	45
14	65
14	27
14	36
14	8
14	76
14	63
14	53
14	88
14	23
14	32
48	26
48	58
48	33
48	83
48	78
48	30
48	82
48	46
48	86
48	12
48	9
48	67
48	47
48	44
48	64
48	10
48	65
48	27
48	36
48	8
48	76
48	63
48	53
48	88
48	23
48	32
48	59
26	58
26	33
26	83
26	20
26	78
26	30
26	60
26	82
26	46
26	86
26	12
26	9
26	67
26	47
26	44
26	64
26	10
26	61
26	65
26	27
26	36
26	8
26	76
26	63
26	53
26	88
26	23
26	32
26	59
58	33
58	83
58	20
58	78
58	30
58	60
58	82
58	46
58	86
58	12
58	62
58	9
58	67
58	47
58	44
58	64
58	10
58	61
58	65
58	27
58	36
58	8
58	76
58	63
58	53
58	88
58	23
58	32
58	59
56	42
56	7
56	69
