94	21
94	41
94	80
94	39
94	35
94	15
94	51
94	13
94	30
94	89
94	22
94	40
94	81
94	17
94	43
94	67
94	63
94	73
94	62
94	42
94	95
94	9
94	16
94	25
94	55
94	59
94	82
94	68
94	18
94	96
94	14
94	77
94	7
94	44
94	92
94	45
94	50
94	53
94	60
94	64
94	46
94	10
94	93
94	97
94	19
94	36
94	28
94	66
94	78
21	41
21	80
21	39
21	35
21	15
21	51
21	13
21	30
21	89
21	22
21	40
21	81
21	17
21	43
21	67
21	63
21	73
21	62
21	42
21	95
21	9
21	16
21	25
21	55
21	59
21	82
21	68
21	18
21	96
21	14
21	77
21	7
21	44
21	92
21	45
21	50
21	53
21	60
21	64
21	46
21	10
21	93
21	97
21	19
21	36
21	28
21	66
79	3
79	47
79	48
79	61
79	65
79	29
79	87
79	27
79	85
79	37
79	90
79	23
79	57
79	31
79	4
79	71
79	75
79	33
79	69
79	5
79	58
79	34
79	72
79	6
79	49
79	98
79	52
79	11
79	76
79	91
79	8
79	24
79	32
79	56
79	86
79	88
79	83
79	84
79	1
79	38
79	54
79	74
79	99
79	26
79	70
79	2
79	12
41	80
41	39
41	15
41	51
41	13
41	30
41	89
41	22
41	40
41	81
41	17
41	43
41	67
41	63
41	73
41	62
41	42
41	95
41	9
41	16
41	25
41	55
41	59
41	82
41	68
41	18
41	96
41	14
41	77
41	7
41	44
41	92
41	45
41	50
41	60
41	64
41	46
41	10
41	93
41	97
41	19
41	36
41	28
41	66
80	39
80	35
80	15
80	51
80	13
80	30
80	89
80	22
80	40
80	81
80	17
80	43
80	67
80	63
80	73
80	62
80	42
80	95
80	9
80	16
80	25
80	55
80	59
80	82
80	68
80	18
80	96
80	14
80	77
80	7
80	44
80	92
80	45
80	50
80	53
80	60
80	64
80	46
80	10
80	93
80	97
80	19
80	36
80	28
80	66
3	35
3	47
3	48
3	61
3	29
3	87
3	27
3	85
3	37
3	90
3	23
3	57
3	31
3	4
3	71
3	75
3	33
3	69
3	5
3	58
3	34
3	72
3	6
3	49
3	98
3	52
3	11
3	76
3	91
3	8
3	24
3	32
3	56
3	53
3	86
3	88
3	83
3	84
3	1
3	38
3	54
3	74
3	99
3	26
3	70
3	20
3	78
3	2
3	12
39	35
39	15
39	51
39	13
39	30
39	89
39	22
39	40
39	81
39	17
39	43
39	67
39	63
39	73
39	62
39	42
39	95
39	9
39	16
39	25
39	55
39	59
39	82
39	68
39	18
39	96
39	14
39	77
39	7
39	44
39	92
39	45
39	50
39	53
39	60
39	64
39	46
39	10
39	93
39	97
39	19
39	36
39	28
39	66
35	47
35	15
35	51
35	13
35	29
35	30
35	89
35	22
35	40
35	87
35	81
35	17
35	37
35	43
35	90
35	67
35	63
35	73
35	75
35	62
35	42
35	95
35	16
35	69
35	25
35	55
35	59
35	82
35	49
35	68
35	18
35	96
35	14
35	77
35	91
35	7
35	44
35	92
35	45
35	50
35	53
35	64
35	10
35	93
35	19
35	36
35	38
35	74
35	28
35	66
35	20
35	78
35	2
35	12
47	48
47	61
47	29
47	87
47	27
47	85
47	37
47	90
47	23
47	57
47	31
47	4
47	71
47	75
47	33
47	69
47	5
47	58
47	34
47	72
47	6
47	49
47	98
47	52
47	11
47	76
47	91
47	8
47	24
47	32
47	56
47	53
47	86
47	88
47	83
47	84
47	1
47	38
47	54
47	74
47	99
47	26
47	70
47	20
47	78
47	2
47	12
48	61
48	65
48	29
48	87
48	27
48	85
48	37
48	90
48	23
48	57
48	31
48	4
48	71
48	75
48	33
48	69
48	5
48	58
48	34
48	72
48	6
48	49
48	98
48	52
48	11
48	76
48	91
48	8
48	24
48	32
48	56
48	86
48	88
48	83
48	84
48	1
48	38
48	54
48	74
48	99
48	26
48	70
48	20
48	78
48	2
48	12
15	51
15	13
15	30
15	89
15	22
15	40
15	81
15	17
15	43
15	67
15	63
15	73
15	62
15	42
15	95
15	9
15	16
15	25
15	55
15	59
15	82
15	68
15	18
15	96
15	14
15	77
15	7
15	44
15	92
15	45
15	50
15	53
15	60
15	64
15	46
15	10
15	93
15	97
15	19
15	36
15	28
15	66
15	78
61	29
61	87
61	27
61	85
61	37
61	90
61	23
61	57
61	31
61	4
61	71
61	75
61	33
61	69
61	5
61	58
61	34
61	72
61	6
61	49
61	98
61	52
61	11
61	76
61	91
61	8
61	24
61	32
61	56
61	86
61	88
61	83
61	84
61	1
61	38
61	54
61	74
61	99
61	26
61	70
61	20
61	78
61	2
61	12
65	29
65	87
65	27
65	85
65	23
65	57
65	31
65	4
65	71
65	33
65	58
65	34
65	72
65	6
65	49
65	98
65	52
65	11
65	76
65	91
65	8
65	24
65	32
65	56
65	86
65	88
65	83
65	84
65	1
65	54
65	99
65	70
65	2
65	12
51	13
51	30
51	89
51	22
51	40
51	81
51	17
51	37
51	43
51	67
51	63
51	73
51	75
51	62
51	42
51	95
51	9
51	16
51	25
51	55
51	59
51	82
51	68
51	18
51	96
51	14
51	77
51	7
51	44
51	92
51	45
51	50
51	53
51	60
51	64
51	46
51	10
51	93
51	97
51	19
51	36
51	38
51	74
51	28
51	66
51	20
51	78
13	30
13	89
13	22
13	40
13	81
13	17
13	43
13	67
13	63
13	73
