67	52
67	37
67	44
67	3
67	35
67	71
67	19
67	26
67	79
67	85
67	31
67	51
67	72
67	7
67	32
67	18
67	53
67	49
67	6
67	12
67	55
75	25
75	39
75	3
75	13
75	87
75	82
75	12
75	42
75	14
52	37
52	44
52	3
52	35
52	19
52	26
52	79
52	85
52	31
52	51
52	72
52	7
52	32
52	18
52	53
52	49
52	6
52	12
52	55
25	46
25	39
25	71
25	23
25	13
25	87
25	82
25	42
46	39
46	71
46	23
46	26
46	72
46	87
37	44
37	3
37	35
37	71
37	19
37	26
37	79
37	85
37	31
37	51
37	72
37	7
37	32
37	18
37	53
37	49
37	6
37	12
37	55
44	35
44	71
44	19
44	26
44	79
44	85
44	31
44	51
44	72
44	7
44	32
44	18
44	53
44	49
44	6
44	12
44	55
39	71
39	23
39	13
39	72
39	87
39	82
39	42
3	71
3	23
3	79
3	31
3	72
3	7
3	32
3	82
3	49
3	12
3	55
3	42
3	14
35	71
35	19
35	26
35	79
35	85
35	31
35	51
35	72
35	7
35	32
35	18
35	53
35	49
35	6
35	12
35	55
71	19
71	23
71	26
71	79
71	31
71	72
71	7
71	87
71	49
71	6
71	12
71	55
71	42
19	26
19	79
19	85
19	31
19	51
19	72
19	7
19	32
19	18
19	53
19	49
19	6
19	12
19	55
23	13
23	87
23	42
23	14
26	79
26	85
26	31
26	51
26	72
26	7
26	32
26	18
26	53
26	49
26	6
26	12
26	55
79	85
79	31
79	51
79	72
79	7
79	32
79	18
79	53
79	49
79	6
79	12
79	55
85	31
85	51
85	7
85	32
85	18
85	53
85	49
85	6
85	12
85	55
13	87
13	82
13	42
13	14
31	51
31	72
31	7
31	32
31	18
31	53
31	49
31	6
31	12
31	55
51	72
51	7
51	32
51	18
51	53
51	49
51	6
51	12
51	55
72	7
72	32
72	18
72	53
72	49
72	6
72	12
72	55
7	32
7	18
7	53
7	49
7	6
7	12
7	55
32	18
32	53
32	49
32	6
32	12
32	55
18	53
18	49
18	6
18	12
18	55
53	49
53	6
53	12
53	55
87	82
87	42
87	14
82	42
82	14
49	6
49	12
49	55
6	12
6	55
12	55
12	14
42	14
15	1
15	21
15	64
15	16
15	76
15	4
15	29
15	73
15	61
15	8
15	2
15	41
15	48
15	56
15	62
15	28
15	33
15	22
15	57
15	69
15	34
15	74
15	70
1	64
1	76
1	81
1	4
1	29
1	73
1	61
1	8
1	2
1	41
1	48
1	56
1	62
1	28
1	33
1	22
1	57
1	69
1	34
1	74
1	70
21	17
21	63
21	47
21	64
21	45
21	24
21	73
21	61
21	2
21	40
21	48
21	56
21	62
21	28
21	33
21	22
21	57
21	69
21	38
17	63
17	27
17	9
17	47
17	50
17	59
17	89
17	60
17	45
17	5
17	83
17	58
17	48
17	65
17	80
17	66
17	84
17	22
17	38
17	77
17	88
17	78
17	43
63	27
63	9
63	10
63	47
63	50
63	59
63	89
63	54
63	60
63	45
63	11
63	5
63	83
63	36
63	58
63	48
63	65
63	62
63	80
63	66
63	84
63	86
63	22
63	38
63	77
63	88
63	78
63	43
63	90
63	68
27	9
27	10
27	47
27	50
27	59
27	89
27	54
27	60
